,ANALYSE 1,ANALYSE 2,ALGEBRE 2,PROCE FABRIC/DESSIN TECHN,ANALYSE DES CIRCUI /OPTIQ,ALGEBRE 1,CHIMIE,ELECTRICITE,THERMODYNAMIQUE,LANGUES,TECHNI D'EXPRESS & COMMU1,Mécanique du point,ELECTROMAGNETISME,ELECTRONIQUE,ANALYS NUMER /PROB & STAT,ALGORITHMIQUE & PROGRAMMA,BASE DE LA CONCEPTION,TECHNO/METALL ET THERMO,TECHNI DOC /PROD DOC/ENTR,DAO ET OUTILS DE MATLAB,ALGEBRE 3,MECANIQUE DU SOLIDE,TECHN D'EXPRE ET DE COMM,FILIERE,MOYENNE
8086,5.158,4.831,6.756,11.648,11.318,15.067,12.049,10.603,8.456,14.54,12.973,9.716,7.144,10.951,8.652,11.243,11.214,14.711,11.51,14.582,11.317,6.797,13.109,2.0,10.624
8087,7.597,9.59,5.301,12.58,9.875,8.929,10.176,13.137,9.651,14.307,14.756,9.075,10.182,11.427,9.997,7.39,11.05,14.593,12.22,12.701,12.14,8.451,13.68,2.0,10.818
8088,4.77,8.866,10.182,7.587,11.633,13.99,9.189,10.911,8.034,13.478,11.341,9.089,5.39,10.035,7.543,7.288,11.747,12.935,13.254,13.015,11.514,8.892,12.552,2.0,10.141
8089,9.021,14.419,14.115,12.92,14.582,15.146,14.186,10.386,12.773,14.354,14.503,9.719,7.134,12.944,12.247,14.421,13.484,14.826,13.787,15.782,14.065,9.194,13.493,0.0,12.935
8090,7.816,4.953,11.547,9.565,12.044,11.627,10.959,10.222,14.6,13.96,14.976,9.356,6.337,11.269,11.25,7.657,12.982,14.112,15.561,13.194,14.188,7.951,13.808,0.0,11.301
8091,8.353,5.278,10.908,11.2,13.246,11.145,11.605,11.275,12.375,13.15,13.189,9.125,10.497,12.8,8.586,13.543,12.379,14.193,15.215,14.84,12.569,8.681,11.561,0.0,11.553
8092,5.693,6.754,16.14,12.468,15.491,14.023,14.319,12.272,6.996,14.175,14.417,8.804,11.44,11.558,10.703,11.063,10.684,15.972,14.464,10.038,13.707,7.013,12.362,0.0,11.763
8093,9.626,9.08,11.462,8.793,12.747,11.893,8.397,10.912,11.823,13.221,11.963,9.717,7.302,9.824,10.143,7.747,12.78,12.341,14.459,9.4,11.027,6.927,12.647,2.0,10.619
8094,14.53,14.157,14.32,10.356,15.668,17.758,11.831,13.533,11.728,13.306,10.92,12.078,10.377,15.268,12.799,12.456,12.413,16.325,15.008,17.246,14.147,11.283,12.149,1.0,13.463
8095,4.983,9.038,9.947,9.115,12.496,11.506,13.033,9.423,12.626,14.588,13.131,11.417,11.378,14.298,11.36,9.858,12.184,15.331,13.768,14.783,12.693,7.051,12.899,0.0,11.605
8096,5.633,6.249,8.293,7.341,10.907,13.797,11.65,8.591,9.717,13.925,12.913,9.326,9.119,11.2,7.532,7.908,10.808,14.365,13.773,13.392,12.419,7.002,10.776,2.0,10.288
8097,9.417,7.713,9.988,9.083,11.467,10.567,12.441,11.719,13.524,11.998,13.249,6.525,6.316,10.186,11.405,10.434,12.85,11.039,13.32,11.628,9.338,6.3,11.968,2.0,10.542
8098,10.325,13.141,15.767,10.717,16.24,15.06,15.913,12.533,17.195,14.488,14.174,11.605,10.693,13.113,13.179,10.053,12.129,16.546,14.272,11.762,18.776,5.594,12.808,2.0,13.308
8099,5.115,7.187,10.373,8.528,11.858,11.45,7.865,10.136,7.397,13.455,13.267,7.761,9.955,11.412,7.2,7.867,10.169,11.471,14.859,13.796,9.469,6.484,12.807,1.0,9.995
8100,7.279,10.017,13.458,9.971,13.224,17.517,15.42,12.42,13.948,14.781,14.671,10.777,12.121,13.338,10.986,13.087,11.719,17.072,15.496,16.403,12.086,11.376,13.781,0.0,13.085
8101,10.159,15.492,14.309,10.871,12.017,16.928,13.313,11.77,13.366,11.367,13.194,11.348,11.547,14.909,13.025,14.045,12.793,17.139,14.811,15.727,14.735,10.362,13.395,0.0,13.332
8102,13.409,8.894,9.794,12.648,12.495,16.897,12.447,12.667,12.785,13.174,11.439,8.412,9.237,11.2,11.407,15.198,12.847,15.637,14.204,17.699,15.089,9.981,11.146,1.0,12.552
8103,5.08,5.044,11.8,8.194,8.49,14.285,12.902,10.845,14.027,12.458,12.392,7.102,8.463,10.993,6.573,7.268,11.157,11.79,10.479,13.894,5.024,5.506,11.371,1.0,9.788
8104,8.333,11.795,12.412,10.784,12.157,13.839,11.349,12.751,13.258,13.972,13.709,10.628,8.83,13.436,12.28,11.077,12.132,16.265,16.204,14.365,12.138,9.164,12.032,0.0,12.3
8105,9.06,8.131,10.147,9.314,11.424,10.766,12.542,11.447,14.167,11.514,12.673,6.978,6.224,10.297,11.427,10.385,12.671,11.273,13.739,11.8,9.364,6.408,11.481,2.0,10.575
8106,7.651,8.219,11.039,10.063,12.116,15.956,11.518,11.231,7.437,13.474,12.884,9.028,8.434,10.021,7.833,9.475,9.135,12.395,14.323,9.133,10.481,5.874,13.074,2.0,10.469
8107,7.989,11.357,12.747,13.343,13.879,14.043,11.038,8.807,13.272,14.085,13.782,8.426,9.34,11.86,10.685,10.873,14.434,14.375,15.374,11.648,12.13,8.722,13.028,1.0,11.967
8108,7.065,6.469,7.646,8.044,11.081,10.897,12.459,9.976,10.542,13.41,12.84,7.736,10.37,9.765,11.559,6.418,11.538,14.336,15.215,12.729,11.837,4.776,11.977,2.0,10.378
8109,9.059,10.321,15.099,8.53,10.164,11.363,11.769,12.403,13.661,12.388,13.47,10.134,10.194,9.093,7.298,13.156,8.315,13.467,11.822,12.893,8.762,7.098,12.73,1.0,11.008
8110,6.051,7.687,12.595,11.037,12.289,16.075,15.486,13.583,14.768,12.705,10.234,12.511,12.668,9.889,10.189,9.723,13.407,13.529,13.19,10.148,11.562,8.181,13.542,1.0,11.785
8111,7.729,12.302,13.568,10.531,12.356,16.167,12.567,11.493,14.625,12.754,12.425,9.523,10.369,11.448,10.986,9.282,11.986,16.404,11.962,9.499,13.565,7.27,14.251,1.0,11.872
8112,5.339,6.53,11.234,11.885,12.803,11.18,12.826,10.497,12.32,12.411,14.08,8.878,7.088,13.117,11.162,12.815,12.068,13.742,15.836,16.664,14.055,9.495,11.962,0.0,11.652
8113,18.811,12.264,13.848,8.809,15.033,14.612,15.519,12.315,12.075,12.514,12.614,10.437,11.98,14.497,14.287,13.647,14.551,15.729,15.792,15.046,17.118,7.948,11.607,1.0,13.524
8114,6.193,7.485,5.42,8.758,12.304,14.689,10.375,12.157,10.237,12.474,11.709,9.098,9.002,9.481,9.478,7.871,10.204,13.602,12.305,9.819,9.544,7.149,12.403,2.0,10.076
8115,8.562,5.147,7.569,7.789,12.347,11.908,12.612,11.68,11.853,13.202,11.843,9.867,8.765,8.737,10.542,9.949,10.421,13.553,12.277,14.215,14.476,7.09,11.892,2.0,10.709
8116,6.162,8.734,4.746,11.346,10.954,13.217,8.486,8.439,6.532,13.95,12.797,9.53,8.768,12.986,9.743,8.802,13.807,12.714,14.506,11.101,6.223,7.853,13.78,2.0,10.225
8117,9.908,11.979,13.413,9.693,13.02,15.266,14.215,10.037,13.156,11.901,12.209,9.685,9.515,12.699,11.369,11.874,13.897,13.834,14.03,13.571,13.863,10.192,11.063,1.0,12.191
8118,8.048,5.68,9.334,11.153,13.315,13.731,13.044,11.05,14.486,14.897,15.089,10.458,11.369,11.615,12.31,13.217,12.994,14.338,16.287,11.761,13.775,9.129,13.619,2.0,12.204
8119,5.129,6.479,11.15,12.115,12.699,11.131,13.226,10.729,12.573,12.337,14.183,8.853,7.384,12.762,10.563,13.387,12.164,13.997,15.963,16.75,14.17,9.397,12.431,0.0,11.721
8120,7.708,6.179,9.868,10.96,12.857,14.224,13.074,11.274,13.797,14.411,15.495,10.397,11.354,12.037,12.161,13.243,13.334,14.76,16.435,12.244,13.832,9.187,13.561,2.0,12.278
8121,12.91,8.747,5.833,7.761,10.954,16.262,11.8,12.503,14.481,14.303,13.313,7.601,8.58,9.8,8.313,6.15,9.864,11.772,12.088,11.665,9.19,5.088,11.664,2.0,10.463
8122,4.856,7.089,6.17,7.776,11.26,6.439,9.648,10.872,6.077,13.249,13.097,6.997,10.199,10.052,7.929,7.299,10.053,14.848,14.476,13.647,7.59,5.288,13.476,2.0,9.495
8123,14.06,14.058,14.818,10.405,15.455,16.861,12.068,12.956,12.043,13.144,10.695,11.727,10.314,14.95,13.306,12.627,12.692,16.209,15.089,17.282,13.617,11.035,12.231,1.0,13.376
8124,7.36,9.985,13.57,9.11,13.082,17.223,15.347,12.388,14.415,14.826,14.349,10.696,11.971,13.505,10.944,12.914,11.495,16.919,15.989,16.24,12.41,11.493,13.86,1.0,13.047
8125,7.724,10.182,11.786,9.818,12.16,16.469,12.829,9.96,8.249,13.413,12.079,9.484,6.08,10.478,10.774,9.206,11.796,14.06,13.529,10.033,12.712,7.627,10.964,2.0,10.931
8126,9.234,11.47,13.966,9.873,13.102,15.681,13.475,9.136,14.385,13.306,12.489,9.256,10.337,13.054,10.944,9.973,13.403,15.385,15.235,12.531,17.558,8.459,12.104,0.0,12.363
8127,12.049,13.67,11.589,8.253,12.51,16.325,11.327,9.159,11.932,13.045,13.101,10.245,6.751,10.058,13.468,11.35,13.828,14.921,15.336,16.775,13.504,8.888,11.389,1.0,12.151
8128,11.887,12.429,16.38,7.24,13.818,17.499,12.163,11.199,12.757,12.744,11.675,10.021,12.216,14.173,12.694,11.843,14.339,14.148,12.212,10.223,13.599,8.283,12.222,0.0,12.425
8129,14.64,13.12,9.256,6.683,10.672,11.259,10.469,11.112,8.667,11.424,9.954,8.717,5.316,6.785,10.359,10.049,9.006,11.695,12.075,13.927,11.495,5.296,6.496,2.0,9.934
8130,14.016,14.03,14.513,10.182,15.23,17.137,11.97,12.983,12.252,12.378,10.716,12.001,10.162,15.3,13.146,11.995,12.354,16.096,14.753,16.887,13.426,10.674,11.682,1.0,13.212
8131,4.887,8.932,12.124,7.674,12.025,12.436,11.177,9.505,11.043,12.888,11.876,10.079,10.411,11.353,10.44,9.715,11.733,13.0,14.643,10.764,10.45,6.02,11.643,2.0,10.644
8132,11.884,12.213,16.34,7.373,13.923,16.757,12.152,11.845,12.72,12.812,12.168,10.175,12.09,14.873,11.743,11.871,13.813,13.746,12.206,10.544,13.221,8.819,11.437,0.0,12.379
8133,6.451,13.148,13.1,11.069,14.344,15.635,15.619,13.38,11.715,13.23,14.934,9.685,9.797,12.467,11.597,16.884,13.524,15.812,17.607,18.244,15.459,10.635,13.521,2.0,13.385
8134,9.798,7.923,5.154,7.779,9.446,10.121,10.643,11.874,9.657,13.483,12.725,8.296,10.363,10.005,8.159,11.008,14.577,15.9,14.503,13.756,12.755,6.459,12.339,2.0,10.727
8135,7.755,12.408,14.65,10.16,11.882,14.408,12.118,11.665,9.56,13.321,10.941,7.486,8.311,11.52,7.987,13.403,12.504,14.131,15.52,14.302,14.678,7.541,11.697,1.0,11.65
8136,8.13,12.388,12.664,10.757,12.002,13.97,11.741,12.256,13.305,13.775,13.612,10.336,8.542,13.84,12.79,10.56,12.356,15.944,16.05,13.983,11.564,9.03,11.99,0.0,12.243
8137,8.663,8.435,13.142,8.172,12.61,13.471,12.637,11.169,11.442,12.91,12.426,7.167,9.533,13.714,11.028,9.609,11.917,13.392,14.67,10.339,12.69,5.992,12.653,2.0,11.208
8138,5.805,8.96,8.943,7.928,11.545,10.215,8.847,10.014,11.266,14.034,13.506,9.422,9.331,9.643,11.042,10.062,12.275,12.332,15.563,11.763,13.792,6.733,11.362,1.0,10.625
8139,7.746,12.612,14.359,9.745,11.79,14.476,12.21,11.248,9.418,13.492,10.872,7.95,9.021,12.036,8.963,13.333,12.57,14.06,15.007,14.583,14.211,7.52,11.475,1.0,11.682
8140,5.671,7.695,12.713,10.886,12.218,16.265,15.414,13.482,15.086,12.395,10.214,13.672,12.713,10.149,10.141,10.133,13.375,14.515,13.078,9.956,11.233,7.888,13.365,1.0,11.837
8141,5.564,5.156,8.05,7.264,9.532,10.954,10.372,11.503,8.725,14.001,13.959,7.547,5.576,8.427,5.653,8.537,10.634,12.027,13.674,7.185,8.591,5.534,13.211,2.0,9.203
8142,8.708,8.532,13.05,8.319,12.654,13.742,12.847,11.753,11.408,12.609,12.627,7.327,9.234,13.613,11.218,9.329,11.757,13.904,14.429,11.256,12.821,6.025,12.406,2.0,11.285
8143,4.723,8.834,12.533,7.806,12.351,12.607,11.007,9.345,11.171,13.156,11.552,9.534,10.083,11.17,9.79,10.277,11.662,12.87,14.769,10.556,10.869,6.314,11.849,2.0,10.645
8144,8.981,5.681,9.319,10.37,8.905,11.488,10.301,11.905,7.626,12.317,12.947,9.046,8.213,10.044,9.25,10.959,9.8,13.803,11.634,12.351,8.778,3.711,13.149,2.0,10.025
8145,4.904,6.422,11.214,10.216,11.108,12.903,15.184,10.745,12.515,15.465,13.473,8.392,7.261,10.58,7.088,9.062,10.199,11.868,14.488,9.929,7.802,6.834,12.961,1.0,10.461
8146,4.889,7.421,9.147,8.346,13.36,10.464,13.736,12.371,12.219,13.843,14.002,10.131,10.363,11.368,8.13,9.698,14.171,16.54,16.791,12.744,10.722,10.872,12.926,0.0,11.489
8147,10.597,13.539,14.743,15.872,13.75,16.278,13.652,10.336,14.34,12.794,12.294,9.552,9.346,12.936,13.566,16.074,13.142,15.244,14.393,17.784,16.444,10.054,12.5,0.0,13.445
8148,9.957,11.978,13.385,9.742,13.153,14.752,14.435,10.224,13.236,11.941,12.495,9.795,9.954,12.967,11.42,11.574,13.478,13.571,14.31,13.423,13.036,9.816,11.173,1.0,12.166
8149,10.406,12.275,11.843,8.489,12.469,12.518,14.119,10.804,13.583,12.001,9.062,7.375,7.912,11.07,12.878,12.105,11.568,13.877,12.875,12.852,10.602,7.851,9.454,1.0,11.217
8150,5.153,6.17,11.806,10.29,11.427,13.404,15.813,10.968,12.113,15.195,13.644,8.496,7.129,10.947,7.098,8.888,10.231,11.875,14.098,9.555,7.929,6.679,12.688,1.0,10.504
8151,11.879,12.67,16.554,7.529,14.153,17.498,12.054,11.485,12.281,12.503,11.695,10.177,12.121,14.011,12.801,11.721,14.054,14.346,12.504,10.739,13.467,8.779,11.788,0.0,12.47
8152,9.227,10.841,15.602,11.624,12.639,14.609,13.687,13.21,13.622,13.138,13.146,10.259,9.123,14.55,12.977,13.939,13.342,15.597,12.871,18.676,15.317,10.679,11.935,0.0,13.07
8153,9.2,8.677,9.47,7.451,11.646,10.075,10.401,12.387,7.725,12.194,12.018,9.713,11.065,11.514,7.856,5.624,9.93,11.512,12.5,11.029,5.104,8.094,10.873,1.0,9.829
8154,10.644,12.595,8.946,10.441,14.213,14.005,13.06,12.441,14.529,13.372,13.148,9.963,9.463,12.292,11.552,8.395,14.014,14.602,15.851,13.431,11.637,7.542,11.341,0.0,12.064
8155,6.555,7.762,12.112,8.948,13.087,11.355,13.12,9.305,8.618,13.713,12.954,9.555,11.04,13.961,10.05,13.19,14.013,14.628,14.515,16.851,14.237,8.008,13.388,0.0,11.781
8156,5.087,5.103,11.768,8.062,8.906,13.506,12.619,10.437,14.468,12.414,11.808,7.967,8.568,10.607,7.108,7.094,10.906,11.536,10.512,13.588,4.909,5.829,11.476,2.0,9.751
8157,13.182,10.153,11.903,9.227,13.261,8.67,9.717,12.318,11.333,11.965,11.326,9.417,12.637,12.362,8.997,10.632,11.183,16.282,11.508,16.731,13.444,10.911,12.67,0.0,11.732
8158,12.931,9.794,14.796,9.583,13.547,14.266,12.3,13.757,12.806,12.163,11.895,8.264,9.597,12.542,8.912,7.821,13.061,15.239,14.01,15.633,14.911,8.214,12.645,0.0,12.117
8159,12.269,16.053,17.615,12.905,14.805,16.771,14.543,11.938,14.396,14.292,13.528,10.984,10.881,15.257,13.395,16.621,14.288,15.08,15.688,16.987,17.323,10.378,13.392,1.0,14.321
8160,12.261,12.522,16.131,8.03,13.657,17.306,11.7,11.454,12.676,12.895,11.583,10.032,11.343,14.211,11.786,11.983,14.118,13.85,12.233,10.639,13.603,8.556,12.108,0.0,12.377
8161,5.49,10.921,11.415,6.964,12.432,10.969,10.534,10.034,11.243,12.017,11.722,11.124,9.465,9.778,9.947,11.019,11.671,14.463,13.164,16.396,14.421,10.528,12.467,1.0,11.225
8162,8.348,5.07,7.616,7.187,10.266,11.913,8.693,10.465,9.765,11.91,11.341,8.471,10.785,10.259,6.443,6.471,10.334,12.435,11.854,9.76,10.601,5.39,11.59,2.0,9.433
8163,6.556,7.259,10.728,10.207,13.759,12.969,12.829,10.247,13.057,13.99,13.438,9.314,11.645,12.561,8.47,10.554,10.927,17.375,16.088,12.968,12.244,10.361,13.08,0.0,11.766
8164,8.985,14.87,13.754,12.293,14.127,15.33,14.107,10.559,12.422,14.497,14.24,9.612,7.011,13.01,12.589,14.668,13.515,15.362,13.954,16.03,14.351,9.462,13.1,0.0,12.95
8165,7.665,6.53,9.014,9.125,10.451,10.604,14.217,8.32,14.566,11.784,13.413,8.203,8.895,9.953,9.765,10.942,11.395,14.593,13.535,13.396,8.023,6.601,11.976,2.0,10.564
8166,7.672,12.177,13.267,10.225,13.042,15.564,12.388,11.84,14.496,12.711,12.576,9.26,9.866,11.241,10.75,9.133,12.455,15.832,11.96,9.22,12.667,6.499,14.314,0.0,11.702
8167,7.376,10.386,11.851,9.565,11.823,16.468,13.127,10.395,7.998,13.332,12.127,9.516,6.148,10.694,10.127,9.031,11.667,14.794,13.485,10.179,12.602,7.52,10.09,2.0,10.883
8168,9.642,7.291,9.49,10.895,13.393,17.512,12.005,12.898,13.472,13.001,12.562,11.081,8.445,10.149,10.081,11.797,11.195,15.836,12.57,15.775,14.797,8.77,13.717,2.0,12.016
8169,7.76,13.359,14.772,13.063,13.47,17.938,15.816,12.725,15.701,14.536,14.274,11.714,10.089,15.085,14.353,14.278,14.335,16.587,15.705,16.822,17.554,11.635,14.343,0.0,14.17
8170,9.799,7.96,4.829,7.697,9.733,10.799,10.917,12.165,9.36,13.315,12.495,8.6,9.763,10.009,8.525,10.596,14.112,15.529,13.858,14.266,12.301,6.416,12.146,2.0,10.66
8171,5.188,9.943,11.427,8.457,13.488,15.609,12.697,13.189,13.473,13.215,13.79,8.514,6.876,13.824,10.089,12.719,10.403,14.259,15.444,14.25,12.864,7.401,13.077,2.0,11.748
8172,14.013,14.186,14.475,10.51,14.923,17.798,12.234,13.375,11.606,12.667,11.324,12.295,10.119,14.673,13.404,12.137,12.606,16.107,15.052,17.195,13.539,10.7,11.903,1.0,13.341
8173,5.072,10.298,10.945,7.626,10.802,13.519,9.779,10.342,9.033,13.096,11.328,7.283,6.874,11.012,7.84,8.895,10.057,13.9,13.12,10.494,11.904,6.384,12.837,2.0,10.106
8174,6.132,15.187,9.035,7.676,11.554,13.241,11.297,11.269,12.72,11.623,11.0,9.028,8.897,10.028,10.063,9.686,10.007,13.756,9.033,13.856,9.487,9.099,11.722,1.0,10.669
8175,15.112,8.072,15.375,10.333,14.216,18.209,12.211,12.449,12.2,11.946,13.649,11.542,10.219,14.774,12.427,16.126,13.87,15.913,16.07,16.891,10.872,11.26,12.668,1.0,13.322
8176,6.581,6.411,7.703,7.867,11.489,10.846,12.063,9.582,10.913,12.69,13.445,7.979,10.314,10.029,11.8,6.648,12.41,14.713,15.204,13.047,12.092,4.738,12.088,1.0,10.463
8177,12.092,10.377,15.801,10.347,14.375,14.391,14.806,9.646,13.375,14.016,14.031,10.988,10.431,12.902,10.067,17.339,13.151,14.926,14.768,10.894,13.335,10.325,14.557,1.0,12.91
8178,4.599,6.816,9.222,8.28,13.033,10.493,13.882,12.229,13.12,14.397,14.369,10.319,10.71,11.192,7.959,10.332,13.978,16.187,17.05,12.606,10.736,10.212,12.909,0.0,11.506
8179,5.141,9.877,11.372,7.718,10.495,13.53,10.674,9.976,8.946,12.504,11.674,7.473,6.734,11.002,8.107,8.549,10.058,13.84,13.848,10.487,12.471,5.969,12.391,2.0,10.123
8180,4.607,6.846,8.976,8.431,13.475,10.472,14.001,12.284,12.715,14.777,13.978,10.415,10.319,11.639,7.917,10.152,13.596,16.679,16.851,12.81,10.959,10.582,12.718,0.0,11.53
8181,7.062,7.663,11.055,6.736,13.098,10.311,8.072,10.909,10.063,13.502,11.538,10.473,8.6,10.336,8.804,9.88,10.013,12.058,13.725,8.783,10.511,5.986,11.345,2.0,10.023
8182,7.51,12.2,13.096,10.426,12.543,15.684,12.309,11.705,14.656,12.091,12.496,9.394,9.897,11.621,10.791,9.037,12.154,15.81,11.598,9.666,13.117,6.259,14.244,1.0,11.665
8183,6.901,8.226,11.235,10.198,13.167,12.906,13.31,9.962,13.654,13.803,13.259,9.756,12.592,12.686,9.357,10.126,9.934,17.091,16.214,12.711,12.52,10.071,12.54,0.0,11.836
8184,6.377,14.827,8.631,7.671,11.367,14.019,11.923,10.995,12.518,11.757,11.021,9.048,8.33,10.393,9.974,10.232,10.459,14.016,9.575,13.67,8.871,9.329,11.652,1.0,10.724
8185,13.114,9.712,16.291,9.825,14.617,16.231,13.716,10.401,11.93,14.658,13.344,11.014,11.182,13.936,11.34,12.712,12.149,15.68,15.232,13.559,16.318,9.737,13.091,0.0,13.034
8186,10.128,9.951,10.056,8.351,12.483,13.464,12.376,10.405,13.738,8.984,11.796,6.328,7.941,13.772,9.742,12.204,11.713,14.902,12.286,12.203,13.034,8.857,11.973,0.0,11.16
8187,5.311,7.088,5.975,7.769,10.876,6.699,10.079,11.214,6.596,13.54,12.734,7.261,10.165,10.092,8.035,7.475,10.413,15.533,14.074,13.491,7.637,5.547,13.755,2.0,9.624
8188,5.959,8.831,13.393,10.374,13.197,12.444,9.796,11.63,12.244,13.023,11.779,9.598,8.989,11.69,10.582,10.454,11.653,13.513,13.155,14.182,12.581,8.244,11.315,0.0,11.245
8189,15.128,7.796,15.283,10.05,13.964,17.851,12.139,13.325,12.025,12.255,13.769,12.287,10.175,14.818,12.738,16.101,13.895,15.427,15.543,17.078,11.157,11.005,12.913,1.0,13.336
8190,9.346,8.693,9.369,7.442,11.642,9.698,10.801,12.702,7.649,12.188,12.426,9.902,11.271,11.622,8.088,6.054,9.96,11.455,11.909,11.056,5.542,8.34,11.31,1.0,9.933
8191,6.842,10.685,11.37,7.915,10.781,11.157,11.031,9.394,10.437,14.637,14.402,9.791,10.579,11.556,14.189,11.531,13.166,16.558,14.99,11.48,11.303,8.661,13.876,0.0,11.58
8192,8.038,10.795,9.018,12.816,12.549,11.852,11.276,12.063,11.881,11.814,11.282,9.058,9.455,10.82,12.089,13.952,13.172,13.936,11.662,8.863,13.169,8.135,10.833,2.0,11.24
8193,9.792,10.218,13.086,11.958,8.061,14.922,10.633,11.811,10.523,12.691,12.306,6.652,8.238,11.957,9.801,12.241,12.968,15.552,13.177,15.792,13.142,8.09,11.79,0.0,11.539
8194,5.396,9.45,14.196,9.033,12.842,10.374,12.424,11.274,14.062,13.3,11.757,9.396,13.691,14.219,13.26,13.471,15.719,16.115,14.866,11.825,14.884,10.784,13.158,2.0,12.413
8195,9.981,6.844,8.203,7.078,12.085,13.654,11.341,11.619,10.806,13.531,14.17,8.387,7.815,10.714,8.658,10.561,11.249,12.669,12.898,11.977,9.963,10.283,12.23,1.0,10.727
8196,8.282,5.704,7.485,7.087,10.386,11.714,8.084,10.328,9.962,11.706,11.033,8.6,11.141,10.759,6.94,6.849,11.242,12.987,11.049,9.836,10.879,5.798,11.385,2.0,9.532
8197,9.605,7.978,8.858,10.705,13.059,17.239,12.345,12.949,13.586,13.266,12.933,11.046,8.385,10.103,10.187,11.682,11.196,16.086,12.867,16.131,14.458,8.541,13.38,2.0,12.025
8198,5.261,8.861,10.031,9.206,12.681,11.018,12.871,9.885,12.979,13.93,13.327,10.999,11.418,14.103,11.538,9.603,11.809,15.352,13.098,15.192,12.711,7.866,12.879,0.0,11.592
8199,12.178,14.897,16.721,7.014,12.99,16.821,14.566,12.715,14.664,13.315,13.668,12.058,10.605,10.798,10.696,10.186,10.345,14.437,14.458,9.4,16.504,10.046,11.757,0.0,12.645
8200,12.135,14.264,17.097,7.507,13.395,16.941,14.332,12.326,14.84,13.297,13.386,12.224,10.23,11.071,10.628,10.27,9.758,13.741,14.77,9.256,16.792,9.745,12.179,0.0,12.617
8201,5.41,4.417,8.573,6.859,9.682,10.347,9.649,11.892,8.928,13.817,13.79,7.762,5.551,7.978,5.601,8.489,11.169,11.716,13.51,6.619,8.659,5.416,12.942,2.0,9.077
8202,9.019,9.93,15.264,8.137,9.82,11.05,11.323,12.408,13.161,13.181,14.065,10.078,10.424,9.472,7.742,13.192,7.957,12.48,11.499,12.47,8.962,6.847,12.813,1.0,10.926
8203,6.658,6.455,8.07,6.537,11.176,13.453,11.078,8.732,9.689,14.067,12.887,9.367,9.455,10.745,7.888,7.977,10.844,14.294,13.427,12.881,12.492,6.732,11.394,2.0,10.274
8204,10.649,13.133,15.784,10.459,15.831,15.071,16.029,12.441,17.326,14.463,14.012,12.181,10.714,13.476,13.463,9.369,12.386,17.039,14.029,11.468,18.682,5.888,12.883,2.0,13.338
8205,5.352,8.524,7.173,12.678,10.185,13.478,11.507,12.261,11.041,12.817,13.55,7.829,6.609,10.999,9.207,5.246,12.298,10.877,14.135,13.451,11.464,7.013,11.355,1.0,10.393
8206,5.623,9.645,14.499,8.509,12.784,10.855,12.54,11.077,13.611,13.91,11.973,9.692,14.484,14.21,12.633,13.901,15.782,16.026,15.051,12.683,15.06,11.49,13.081,1.0,12.57
8207,9.236,8.847,11.701,8.427,13.193,11.791,8.157,11.372,11.808,13.525,12.437,10.026,7.944,9.94,9.679,7.6,12.923,12.181,14.518,9.017,11.6,6.806,12.261,2.0,10.652
8208,4.805,6.208,10.27,10.046,11.029,12.927,11.565,9.608,14.024,12.715,12.576,8.435,11.147,13.114,7.301,10.699,12.96,13.44,13.723,13.922,14.691,7.988,11.154,0.0,11.058
8209,6.163,7.097,8.869,10.984,11.952,10.862,10.926,10.506,9.683,14.254,12.91,5.533,7.142,8.847,8.415,8.772,10.767,14.609,14.529,14.072,9.167,5.276,14.614,1.0,10.259
8210,7.152,4.92,9.393,9.713,7.98,12.655,10.006,7.446,6.05,14.062,14.033,7.456,9.302,9.498,8.844,8.524,10.11,12.988,10.675,10.199,10.237,4.868,13.342,1.0,9.541
8211,5.259,8.628,10.005,9.466,12.641,11.672,13.129,9.677,12.821,14.1,13.295,11.514,11.339,13.943,11.538,9.618,11.847,15.306,13.463,14.915,12.735,7.817,13.391,0.0,11.657
8212,7.369,9.318,5.123,12.699,9.875,8.679,9.972,13.829,10.23,14.917,15.343,9.073,10.661,10.867,10.17,6.746,11.179,14.796,11.916,12.778,12.388,8.771,13.944,2.0,10.898
8213,5.819,7.976,12.528,10.936,12.227,15.904,15.951,13.646,14.454,12.306,10.322,12.875,13.018,9.812,10.278,9.78,13.592,13.997,13.223,10.515,11.466,8.365,13.66,1.0,11.854
8214,6.588,7.407,12.294,9.394,12.478,11.416,12.987,9.381,8.792,14.006,12.73,9.658,10.413,13.588,10.419,13.11,14.442,14.935,14.904,17.706,14.272,8.0,13.277,0.0,11.835
8215,5.933,10.604,11.728,7.09,11.852,10.611,10.47,10.22,11.356,11.681,11.782,10.443,9.265,9.151,9.951,10.809,12.327,14.473,12.502,16.508,14.237,10.075,11.972,1.0,11.089
8216,5.001,6.774,10.157,9.911,11.395,12.281,8.133,9.95,7.307,13.003,12.907,6.944,9.692,10.813,7.05,8.398,10.447,10.977,14.34,13.542,8.335,6.246,13.179,1.0,9.86
8217,9.923,13.012,10.097,8.13,12.024,15.431,14.672,8.954,11.257,12.914,12.87,9.28,10.186,11.92,8.002,7.652,12.271,12.961,15.421,13.781,13.234,8.554,12.859,0.0,11.539
