,FILIERE,OUTPUT,CONFIDENCE,INSERTIONSATISFACTION,RELATEDTOFIELD,CONDITIONS,SALAIRE
8422,0.0,12.564,1.0,1.0,2.0,3.0,2.0
8423,0.0,12.989,2.0,2.0,2.0,4.0,2.0
8424,0.0,11.814,2.0,2.0,3.0,1.0,2.0
8425,1.0,11.915,2.0,1.0,2.0,2.0,2.0
8426,2.0,11.544,2.0,1.0,5.0,1.0,1.0
8427,0.0,13.113,1.0,2.0,1.0,2.0,2.0
8428,1.0,11.732,2.0,2.0,2.0,1.0,2.0
8429,2.0,11.918,1.0,2.0,3.0,3.0,1.0
8430,0.0,13.438,2.0,2.0,3.0,3.0,2.0
8431,2.0,12.318,2.0,2.0,2.0,2.0,2.0
8432,1.0,13.504,1.0,2.0,4.0,2.0,1.0
8433,2.0,11.916,2.0,2.0,2.0,2.0,2.0
8434,2.0,12.364,2.0,1.0,1.0,1.0,1.0
8435,0.0,12.54,1.0,3.0,3.0,2.0,3.0
8436,2.0,12.144,2.0,2.0,2.0,3.0,3.0
8437,0.0,13.545,2.0,3.0,2.0,2.0,2.0
8438,2.0,13.311,2.0,1.0,1.0,1.0,1.0
8439,1.0,15.314,2.0,1.0,3.0,4.0,2.0
8440,2.0,11.17,2.0,1.0,2.0,2.0,2.0
8441,2.0,11.939,2.0,1.0,2.0,2.0,3.0
8442,0.0,14.99,2.0,2.0,2.0,2.0,2.0
8443,2.0,8.75,2.0,2.0,4.0,2.0,2.0
8444,2.0,11.779,4.0,3.0,2.0,1.0,2.0
8445,2.0,14.66,2.0,2.0,3.0,1.0,1.0
8446,2.0,11.393,2.0,1.0,1.0,3.0,2.0
8447,2.0,11.877,2.0,1.0,3.0,2.0,2.0
8448,1.0,12.694,2.0,2.0,2.0,1.0,1.0
8449,2.0,14.61,1.0,2.0,2.0,1.0,2.0
8450,1.0,12.918,5.0,1.0,5.0,1.0,3.0
8451,2.0,14.078,1.0,1.0,3.0,2.0,2.0
8452,0.0,13.014,1.0,2.0,2.0,1.0,4.0
8453,0.0,14.05,5.0,2.0,2.0,2.0,3.0
8454,2.0,11.618,1.0,2.0,1.0,2.0,1.0
8455,2.0,10.708,2.0,2.0,3.0,2.0,1.0
8456,0.0,14.789,3.0,1.0,1.0,2.0,3.0
8457,2.0,12.065,2.0,1.0,2.0,2.0,2.0
8458,0.0,12.586,1.0,2.0,1.0,4.0,3.0
8459,1.0,14.187,2.0,2.0,1.0,2.0,1.0
8460,1.0,11.684,1.0,2.0,2.0,2.0,2.0
8461,1.0,11.399,1.0,2.0,2.0,2.0,2.0
8462,0.0,12.265,1.0,2.0,5.0,1.0,2.0
8463,2.0,12.676,2.0,1.0,1.0,1.0,1.0
8464,2.0,13.619,2.0,2.0,1.0,2.0,2.0
8465,0.0,14.875,2.0,1.0,1.0,2.0,3.0
8466,2.0,11.687,2.0,2.0,2.0,1.0,1.0
8467,0.0,13.868,1.0,5.0,5.0,2.0,2.0
8468,0.0,13.542,2.0,2.0,2.0,2.0,1.0
8469,0.0,13.379,4.0,2.0,2.0,1.0,2.0
8470,1.0,11.341,1.0,2.0,2.0,2.0,2.0
8471,0.0,12.495,2.0,1.0,2.0,1.0,2.0
8472,0.0,11.777,2.0,3.0,3.0,1.0,2.0
8473,0.0,15.453,3.0,2.0,2.0,2.0,2.0
8474,0.0,12.709,2.0,1.0,2.0,3.0,2.0
8475,0.0,12.445,2.0,1.0,2.0,1.0,2.0
8476,2.0,14.438,2.0,2.0,2.0,1.0,2.0
8477,1.0,7.112,2.0,1.0,2.0,2.0,1.0
8478,1.0,12.71,2.0,2.0,3.0,2.0,2.0
8479,1.0,12.804,2.0,2.0,2.0,3.0,2.0
8480,2.0,11.596,1.0,2.0,3.0,2.0,2.0
8481,2.0,12.542,2.0,2.0,2.0,3.0,3.0
8482,2.0,12.021,2.0,2.0,2.0,2.0,2.0
8483,2.0,11.841,1.0,2.0,2.0,2.0,2.0
8484,1.0,15.953,2.0,1.0,3.0,4.0,2.0
8485,0.0,12.329,2.0,1.0,2.0,1.0,2.0
8486,0.0,12.955,3.0,1.0,3.0,1.0,1.0
8487,0.0,12.531,1.0,2.0,2.0,2.0,3.0
8488,2.0,15.686,2.0,1.0,3.0,4.0,2.0
8489,1.0,12.454,2.0,1.0,2.0,2.0,1.0
8490,1.0,14.322,1.0,2.0,2.0,3.0,5.0
8491,2.0,12.367,1.0,1.0,2.0,2.0,3.0
8492,0.0,13.523,2.0,3.0,2.0,2.0,1.0
8493,0.0,15.227,2.0,1.0,2.0,2.0,2.0
8494,1.0,11.689,2.0,1.0,2.0,1.0,1.0
8495,1.0,12.134,2.0,1.0,2.0,1.0,2.0
8496,0.0,13.565,1.0,3.0,2.0,2.0,2.0
8497,2.0,12.517,1.0,3.0,4.0,1.0,1.0
8498,0.0,14.002,4.0,2.0,2.0,1.0,2.0
8499,2.0,12.711,2.0,1.0,1.0,1.0,1.0
8500,2.0,11.623,1.0,2.0,2.0,2.0,2.0
8501,1.0,13.3,1.0,2.0,2.0,5.0,2.0
8502,1.0,12.195,3.0,2.0,2.0,2.0,1.0
8503,1.0,11.466,1.0,1.0,2.0,1.0,2.0
8504,1.0,13.443,2.0,1.0,2.0,2.0,2.0
8505,0.0,13.784,1.0,2.0,2.0,2.0,2.0
8506,0.0,12.521,2.0,2.0,2.0,4.0,2.0
8507,0.0,11.403,2.0,2.0,2.0,1.0,2.0
8508,1.0,12.422,2.0,1.0,2.0,2.0,4.0
8509,0.0,13.829,2.0,1.0,1.0,1.0,2.0
8510,0.0,13.876,1.0,2.0,2.0,2.0,3.0
8511,1.0,9.077,2.0,2.0,4.0,2.0,2.0
8512,0.0,14.052,2.0,2.0,2.0,3.0,2.0
8513,0.0,13.625,2.0,2.0,3.0,2.0,2.0
8514,0.0,13.332,2.0,1.0,2.0,1.0,3.0
8515,2.0,12.572,2.0,2.0,2.0,2.0,3.0
8516,1.0,12.01,3.0,2.0,2.0,2.0,1.0
8517,1.0,10.896,4.0,3.0,1.0,1.0,2.0
8518,0.0,11.86,1.0,3.0,1.0,1.0,2.0
8519,1.0,11.958,2.0,1.0,5.0,2.0,5.0
8520,0.0,12.52,2.0,2.0,1.0,1.0,3.0
8521,2.0,12.447,1.0,2.0,2.0,2.0,2.0
8522,0.0,12.431,2.0,1.0,2.0,3.0,2.0
8523,2.0,14.217,2.0,2.0,1.0,2.0,2.0
8524,2.0,12.13,2.0,2.0,2.0,3.0,2.0
8525,2.0,12.776,2.0,2.0,1.0,4.0,3.0
8526,1.0,13.403,2.0,1.0,2.0,2.0,1.0
8527,1.0,12.391,2.0,1.0,2.0,1.0,2.0
8528,1.0,12.112,3.0,2.0,2.0,1.0,2.0
8529,0.0,14.461,2.0,2.0,2.0,3.0,2.0
8530,2.0,13.005,2.0,1.0,1.0,1.0,1.0
8531,1.0,11.526,3.0,2.0,2.0,2.0,3.0
8532,2.0,12.623,2.0,1.0,2.0,2.0,3.0
8533,1.0,13.249,2.0,1.0,2.0,2.0,1.0
8534,1.0,14.788,2.0,2.0,2.0,3.0,2.0
8535,1.0,11.766,2.0,1.0,2.0,1.0,2.0
8536,1.0,14.594,1.0,2.0,2.0,3.0,5.0
8537,0.0,15.472,2.0,2.0,2.0,2.0,2.0
8538,0.0,12.225,2.0,1.0,2.0,1.0,2.0
8539,2.0,12.342,2.0,2.0,2.0,3.0,3.0
8540,0.0,13.878,4.0,2.0,2.0,1.0,2.0
8541,0.0,12.479,2.0,2.0,1.0,1.0,3.0
8542,2.0,10.478,1.0,2.0,2.0,3.0,2.0
8543,0.0,12.25,1.0,3.0,2.0,2.0,3.0
8544,1.0,13.253,1.0,1.0,2.0,2.0,1.0
8545,1.0,13.086,1.0,2.0,3.0,2.0,1.0
8546,0.0,15.105,1.0,1.0,2.0,2.0,5.0
8547,0.0,13.173,2.0,3.0,3.0,2.0,2.0
8548,1.0,11.677,2.0,1.0,2.0,1.0,1.0
8549,1.0,14.481,1.0,2.0,2.0,3.0,5.0
8550,0.0,12.739,2.0,1.0,2.0,1.0,2.0
8551,0.0,12.64,1.0,1.0,2.0,3.0,2.0
8552,0.0,14.003,5.0,2.0,2.0,3.0,3.0
8553,0.0,13.207,2.0,2.0,2.0,2.0,1.0
8554,0.0,12.679,2.0,2.0,1.0,2.0,3.0
8555,0.0,13.711,2.0,4.0,2.0,2.0,1.0
8556,0.0,12.723,2.0,2.0,1.0,1.0,3.0
8557,1.0,8.893,2.0,1.0,1.0,2.0,2.0
8558,1.0,12.066,2.0,2.0,2.0,1.0,2.0
8559,2.0,11.686,1.0,2.0,3.0,2.0,2.0
8560,2.0,12.736,2.0,1.0,2.0,2.0,3.0
8561,2.0,12.323,3.0,5.0,4.0,4.0,4.0
8562,1.0,13.974,2.0,1.0,2.0,2.0,1.0
8563,0.0,13.087,2.0,1.0,2.0,2.0,2.0
8564,0.0,14.691,1.0,2.0,2.0,2.0,5.0
8565,1.0,9.547,2.0,1.0,2.0,5.0,2.0
8566,1.0,8.26,1.0,2.0,1.0,2.0,2.0
8567,1.0,10.78,4.0,3.0,1.0,2.0,2.0
8568,0.0,13.638,1.0,2.0,2.0,2.0,3.0
8569,0.0,14.04,1.0,2.0,2.0,2.0,2.0
8570,0.0,13.586,5.0,2.0,2.0,2.0,3.0
8571,2.0,9.001,2.0,2.0,4.0,2.0,2.0
8572,1.0,11.156,1.0,2.0,2.0,2.0,2.0
8573,2.0,12.422,4.0,5.0,4.0,4.0,4.0
8574,2.0,12.227,2.0,2.0,2.0,2.0,1.0
8575,2.0,12.269,2.0,2.0,3.0,3.0,1.0
8576,0.0,12.297,2.0,1.0,2.0,1.0,2.0
8577,2.0,13.676,2.0,2.0,1.0,2.0,2.0
8578,0.0,12.752,1.0,1.0,2.0,2.0,1.0
8579,1.0,12.735,2.0,1.0,2.0,2.0,4.0
8580,0.0,12.412,2.0,3.0,2.0,2.0,2.0
8581,1.0,14.031,1.0,2.0,2.0,2.0,5.0
8582,1.0,13.112,1.0,2.0,2.0,5.0,2.0
8583,2.0,10.927,1.0,2.0,2.0,3.0,2.0
8584,0.0,13.351,2.0,2.0,2.0,2.0,1.0
8585,1.0,13.639,5.0,1.0,5.0,1.0,3.0
8586,2.0,14.724,2.0,2.0,2.0,1.0,2.0
8587,1.0,11.177,2.0,3.0,2.0,2.0,2.0
8588,0.0,13.318,3.0,1.0,3.0,1.0,1.0
8589,2.0,8.573,5.0,2.0,1.0,4.0,2.0
8590,0.0,12.384,2.0,2.0,2.0,2.0,2.0
8591,0.0,14.893,2.0,1.0,1.0,2.0,3.0
8592,1.0,12.417,2.0,2.0,3.0,1.0,2.0
8593,2.0,12.031,3.0,2.0,2.0,3.0,2.0
8594,0.0,12.536,2.0,2.0,1.0,1.0,3.0
8595,2.0,15.026,2.0,2.0,2.0,2.0,2.0
8596,2.0,8.36,2.0,2.0,4.0,2.0,2.0
8597,0.0,13.141,2.0,2.0,3.0,2.0,2.0
8598,0.0,11.672,1.0,1.0,5.0,3.0,3.0
8599,0.0,13.413,1.0,2.0,2.0,2.0,2.0
8600,1.0,12.421,2.0,1.0,2.0,2.0,4.0
8601,0.0,13.798,2.0,2.0,2.0,2.0,1.0
8602,2.0,12.26,2.0,1.0,2.0,2.0,3.0
8603,0.0,13.87,2.0,3.0,1.0,2.0,1.0
8604,1.0,11.265,2.0,3.0,2.0,2.0,2.0
8605,0.0,13.661,1.0,5.0,5.0,2.0,2.0
8606,0.0,11.786,2.0,2.0,1.0,1.0,2.0
8607,2.0,11.618,2.0,2.0,3.0,3.0,1.0
8608,0.0,13.559,2.0,1.0,2.0,1.0,2.0
8609,2.0,12.746,2.0,1.0,2.0,4.0,3.0
8610,0.0,13.231,2.0,3.0,2.0,2.0,2.0
8611,0.0,12.014,1.0,1.0,5.0,3.0,3.0
8612,0.0,13.778,2.0,2.0,2.0,1.0,2.0
8613,2.0,12.217,2.0,1.0,3.0,2.0,3.0
8614,1.0,12.028,2.0,1.0,5.0,2.0,5.0
8615,0.0,13.678,2.0,3.0,1.0,2.0,2.0
8616,1.0,13.042,1.0,1.0,2.0,2.0,1.0
8617,0.0,11.848,2.0,2.0,3.0,1.0,2.0
8618,1.0,14.629,2.0,2.0,3.0,1.0,1.0
8619,0.0,13.265,1.0,2.0,1.0,2.0,2.0
8620,2.0,10.531,2.0,2.0,2.0,2.0,1.0
8621,0.0,14.107,2.0,2.0,2.0,2.0,1.0
8622,1.0,13.816,2.0,1.0,2.0,2.0,1.0
8623,0.0,15.797,2.0,2.0,2.0,2.0,2.0
8624,0.0,14.716,2.0,1.0,1.0,2.0,3.0
8625,1.0,12.224,2.0,1.0,2.0,2.0,2.0
8626,1.0,12.694,2.0,2.0,2.0,3.0,2.0
8627,1.0,12.367,2.0,2.0,2.0,1.0,1.0
8628,2.0,11.742,3.0,2.0,2.0,3.0,2.0
8629,2.0,10.731,1.0,2.0,3.0,2.0,1.0
8630,0.0,12.106,2.0,2.0,3.0,1.0,2.0
8631,0.0,13.798,1.0,2.0,1.0,2.0,2.0
8632,1.0,14.265,2.0,2.0,1.0,2.0,1.0
8633,1.0,13.132,2.0,2.0,2.0,3.0,2.0
8634,1.0,12.129,2.0,1.0,2.0,2.0,1.0
8635,0.0,11.557,2.0,2.0,2.0,1.0,2.0
8636,1.0,13.556,4.0,2.0,2.0,1.0,2.0
8637,0.0,12.052,2.0,1.0,2.0,1.0,2.0
8638,2.0,13.127,2.0,1.0,1.0,1.0,1.0
8639,1.0,11.737,2.0,1.0,2.0,1.0,2.0
8640,0.0,13.318,2.0,2.0,2.0,1.0,1.0
8641,1.0,12.132,2.0,2.0,2.0,1.0,2.0
8642,0.0,12.528,1.0,2.0,1.0,4.0,4.0
8643,1.0,8.5,1.0,2.0,1.0,2.0,2.0
8644,2.0,12.01,2.0,2.0,3.0,3.0,1.0
8645,1.0,12.03,2.0,1.0,5.0,2.0,5.0
8646,1.0,14.876,2.0,2.0,3.0,1.0,1.0
8647,2.0,13.619,2.0,2.0,1.0,2.0,2.0
8648,1.0,8.894,1.0,2.0,1.0,2.0,2.0
8649,2.0,14.603,2.0,2.0,2.0,1.0,2.0
8650,0.0,13.662,5.0,2.0,2.0,2.0,3.0
8651,0.0,13.708,2.0,2.0,2.0,2.0,1.0
8652,2.0,11.368,2.0,1.0,1.0,3.0,2.0
8653,1.0,8.937,2.0,1.0,1.0,2.0,2.0
8654,2.0,12.17,1.0,2.0,2.0,1.0,2.0
8655,0.0,13.731,2.0,2.0,1.0,2.0,1.0
8656,2.0,12.232,1.0,3.0,4.0,1.0,1.0
8657,1.0,11.322,1.0,2.0,1.0,2.0,5.0
8658,1.0,10.771,2.0,2.0,3.0,2.0,1.0
8659,0.0,15.546,2.0,2.0,2.0,2.0,2.0
8660,2.0,11.458,1.0,2.0,1.0,2.0,1.0
8661,0.0,13.857,2.0,2.0,2.0,2.0,1.0
8662,0.0,13.157,2.0,2.0,2.0,2.0,1.0
8663,1.0,12.015,3.0,2.0,2.0,2.0,1.0
8664,0.0,15.603,2.0,2.0,2.0,2.0,2.0
8665,1.0,12.309,2.0,1.0,1.0,2.0,2.0
8666,2.0,11.136,2.0,4.0,1.0,2.0,2.0
8667,0.0,12.689,1.0,4.0,2.0,2.0,3.0
8668,0.0,12.776,1.0,1.0,2.0,2.0,1.0
8669,1.0,9.261,2.0,1.0,2.0,5.0,2.0
8670,0.0,12.518,2.0,1.0,1.0,2.0,1.0
8671,1.0,12.738,1.0,1.0,2.0,2.0,1.0
8672,0.0,13.589,3.0,2.0,2.0,1.0,5.0
8673,0.0,13.028,2.0,2.0,2.0,4.0,1.0
8674,0.0,15.244,3.0,2.0,2.0,2.0,2.0
8675,2.0,11.016,2.0,4.0,2.0,2.0,2.0
8676,1.0,6.976,2.0,1.0,2.0,2.0,2.0
8677,0.0,13.351,1.0,1.0,2.0,2.0,1.0
8678,1.0,8.991,2.0,1.0,1.0,2.0,2.0
8679,0.0,13.923,2.0,2.0,2.0,2.0,1.0
8680,2.0,11.449,2.0,2.0,1.0,3.0,2.0
8681,0.0,11.677,3.0,1.0,2.0,1.0,2.0
8682,1.0,12.811,2.0,2.0,3.0,1.0,2.0
8683,2.0,13.811,2.0,2.0,1.0,2.0,2.0
8684,0.0,14.928,1.0,2.0,2.0,2.0,5.0
8685,2.0,11.83,3.0,2.0,1.0,2.0,1.0
8686,2.0,11.474,1.0,1.0,2.0,1.0,2.0
8687,2.0,12.255,2.0,2.0,2.0,3.0,3.0
8688,0.0,12.569,2.0,1.0,2.0,1.0,2.0
8689,2.0,11.363,2.0,1.0,1.0,3.0,2.0
8690,2.0,11.804,2.0,2.0,3.0,3.0,1.0
8691,0.0,13.061,2.0,2.0,1.0,1.0,5.0
8692,2.0,11.954,1.0,2.0,2.0,2.0,2.0
8693,0.0,12.696,1.0,1.0,1.0,4.0,3.0
8694,2.0,14.172,2.0,2.0,2.0,1.0,2.0
8695,1.0,13.243,1.0,2.0,2.0,5.0,2.0
8696,2.0,10.719,1.0,2.0,2.0,3.0,2.0
8697,1.0,14.542,2.0,2.0,3.0,1.0,1.0
8698,2.0,11.636,2.0,2.0,3.0,3.0,1.0
8699,0.0,14.006,1.0,2.0,2.0,2.0,2.0
8700,1.0,10.935,4.0,3.0,1.0,1.0,2.0
8701,1.0,10.861,4.0,3.0,1.0,2.0,2.0
8702,2.0,14.077,2.0,2.0,1.0,2.0,1.0
8703,2.0,14.477,2.0,2.0,2.0,1.0,2.0
8704,0.0,15.396,2.0,2.0,2.0,2.0,2.0
8705,1.0,11.598,1.0,1.0,2.0,2.0,2.0
8706,0.0,12.888,1.0,1.0,2.0,2.0,1.0
8707,0.0,12.045,2.0,1.0,2.0,3.0,2.0
8708,1.0,10.924,4.0,4.0,1.0,1.0,2.0
8709,0.0,15.425,1.0,2.0,2.0,2.0,5.0
8710,1.0,8.235,1.0,2.0,1.0,2.0,3.0
8711,0.0,13.412,4.0,2.0,2.0,1.0,2.0
8712,2.0,11.018,2.0,1.0,2.0,2.0,2.0
8713,2.0,11.62,2.0,2.0,1.0,3.0,2.0
8714,1.0,13.681,2.0,1.0,2.0,2.0,1.0
8715,0.0,14.245,1.0,5.0,5.0,2.0,2.0
8716,0.0,12.957,2.0,3.0,1.0,2.0,2.0
8717,0.0,13.772,2.0,2.0,2.0,3.0,2.0
8718,1.0,15.578,2.0,1.0,3.0,4.0,2.0
8719,0.0,11.94,1.0,1.0,5.0,3.0,3.0
8720,0.0,13.338,4.0,2.0,2.0,1.0,2.0
8721,1.0,13.49,2.0,2.0,2.0,2.0,1.0
8722,1.0,11.498,2.0,2.0,2.0,2.0,1.0
8723,1.0,8.626,1.0,2.0,1.0,2.0,1.0
8724,0.0,15.481,2.0,2.0,2.0,1.0,2.0
8725,2.0,8.346,5.0,2.0,1.0,4.0,2.0
8726,0.0,13.866,5.0,2.0,2.0,2.0,3.0
8727,2.0,14.962,1.0,2.0,2.0,1.0,2.0
8728,1.0,14.078,2.0,2.0,1.0,2.0,1.0
8729,2.0,12.185,3.0,2.0,2.0,3.0,2.0
8730,0.0,13.343,2.0,2.0,2.0,2.0,2.0
8731,0.0,13.312,2.0,3.0,2.0,1.0,5.0
8732,2.0,11.538,1.0,1.0,2.0,1.0,2.0
8733,0.0,12.298,2.0,2.0,3.0,1.0,2.0
8734,2.0,12.041,1.0,4.0,3.0,1.0,2.0
8735,2.0,12.57,2.0,1.0,2.0,2.0,3.0
8736,0.0,13.143,2.0,2.0,2.0,2.0,1.0
8737,0.0,13.122,1.0,2.0,1.0,2.0,2.0
8738,1.0,12.117,2.0,1.0,2.0,2.0,2.0
8739,1.0,9.206,2.0,1.0,2.0,5.0,2.0
8740,1.0,14.739,2.0,2.0,2.0,3.0,2.0
8741,1.0,7.242,2.0,1.0,2.0,2.0,1.0
8742,0.0,12.6,2.0,2.0,2.0,1.0,1.0
8743,1.0,12.983,2.0,2.0,3.0,2.0,2.0
8744,0.0,13.615,1.0,2.0,2.0,2.0,2.0
8745,0.0,13.33,2.0,3.0,1.0,2.0,2.0
8746,0.0,12.864,1.0,1.0,2.0,3.0,2.0
8747,1.0,11.607,2.0,1.0,2.0,2.0,2.0
8748,1.0,14.774,2.0,2.0,3.0,1.0,1.0
8749,0.0,12.291,1.0,2.0,1.0,4.0,3.0
8750,0.0,12.222,2.0,2.0,2.0,3.0,2.0
8751,0.0,13.952,2.0,2.0,3.0,2.0,2.0
8752,0.0,12.04,1.0,3.0,1.0,1.0,2.0
8753,2.0,11.925,2.0,1.0,2.0,2.0,3.0
8754,2.0,12.288,4.0,2.0,1.0,1.0,1.0
8755,2.0,11.859,1.0,1.0,2.0,2.0,2.0
8756,1.0,13.699,1.0,1.0,2.0,2.0,2.0
8757,1.0,11.314,1.0,2.0,1.0,2.0,5.0
8758,1.0,13.682,1.0,2.0,2.0,2.0,2.0
8759,0.0,11.832,1.0,3.0,1.0,1.0,2.0
8760,0.0,13.048,2.0,2.0,2.0,3.0,2.0
8761,0.0,12.206,2.0,1.0,2.0,1.0,2.0
8762,2.0,12.207,1.0,2.0,3.0,2.0,1.0
8763,2.0,11.173,2.0,1.0,1.0,3.0,2.0
8764,0.0,13.372,1.0,2.0,2.0,2.0,2.0
8765,0.0,12.151,2.0,1.0,2.0,1.0,2.0
8766,1.0,12.42,2.0,1.0,2.0,2.0,4.0
8767,2.0,12.391,2.0,2.0,2.0,2.0,2.0
8768,1.0,8.793,1.0,2.0,1.0,2.0,1.0
8769,2.0,14.762,1.0,2.0,2.0,1.0,2.0
8770,0.0,12.245,2.0,2.0,2.0,2.0,2.0
8771,0.0,13.555,2.0,2.0,2.0,2.0,1.0
8772,2.0,11.857,2.0,1.0,2.0,2.0,2.0
8773,1.0,11.88,3.0,1.0,2.0,2.0,2.0
8774,1.0,10.795,4.0,3.0,1.0,2.0,2.0
8775,2.0,11.787,2.0,1.0,5.0,1.0,1.0
8776,2.0,11.634,2.0,1.0,5.0,1.0,1.0
8777,2.0,11.839,2.0,1.0,2.0,2.0,2.0
8778,1.0,14.962,2.0,2.0,2.0,3.0,2.0
8779,1.0,12.354,2.0,1.0,5.0,2.0,5.0
8780,1.0,13.436,3.0,1.0,2.0,2.0,2.0
8781,1.0,11.79,2.0,2.0,1.0,1.0,2.0
8782,1.0,11.688,1.0,2.0,1.0,2.0,5.0
8783,1.0,11.949,3.0,3.0,2.0,2.0,1.0
8784,0.0,15.871,2.0,2.0,1.0,2.0,2.0
8785,2.0,11.716,4.0,3.0,2.0,1.0,2.0
8786,2.0,14.276,1.0,1.0,3.0,2.0,2.0
8787,2.0,12.092,2.0,2.0,1.0,3.0,2.0
8788,0.0,13.663,2.0,2.0,1.0,1.0,2.0
8789,2.0,10.306,2.0,2.0,2.0,2.0,1.0
8790,2.0,10.415,2.0,2.0,3.0,2.0,1.0
8791,2.0,11.222,4.0,3.0,2.0,1.0,2.0
8792,1.0,13.302,2.0,1.0,2.0,2.0,2.0
8793,0.0,12.044,2.0,3.0,1.0,1.0,2.0
8794,0.0,13.348,2.0,2.0,2.0,3.0,2.0
8795,2.0,12.145,2.0,1.0,2.0,2.0,2.0
8796,2.0,12.569,2.0,1.0,2.0,4.0,3.0
8797,1.0,8.772,1.0,2.0,1.0,2.0,2.0
8798,1.0,14.516,2.0,2.0,1.0,2.0,1.0
8799,1.0,12.203,1.0,2.0,5.0,1.0,2.0
8800,1.0,13.896,2.0,1.0,2.0,2.0,1.0
8801,1.0,7.325,2.0,1.0,2.0,2.0,1.0
8802,0.0,13.751,1.0,2.0,2.0,2.0,3.0
8803,1.0,12.446,2.0,1.0,2.0,1.0,1.0
8804,1.0,12.926,2.0,2.0,2.0,3.0,2.0
8805,0.0,15.451,2.0,1.0,1.0,2.0,3.0
8806,1.0,12.594,2.0,2.0,2.0,3.0,2.0
8807,1.0,12.434,2.0,2.0,3.0,1.0,2.0
8808,2.0,14.031,2.0,2.0,2.0,1.0,2.0
8809,2.0,11.583,5.0,3.0,2.0,1.0,2.0
8810,2.0,11.871,1.0,2.0,3.0,2.0,2.0
8811,1.0,10.865,4.0,3.0,1.0,1.0,2.0
8812,0.0,12.812,2.0,2.0,3.0,2.0,1.0
8813,2.0,13.81,2.0,2.0,1.0,2.0,2.0
8814,2.0,10.518,2.0,2.0,2.0,2.0,1.0
8815,2.0,13.783,2.0,2.0,2.0,1.0,2.0
8816,1.0,13.761,1.0,2.0,3.0,2.0,1.0
8817,2.0,12.555,2.0,1.0,2.0,2.0,3.0
8818,0.0,12.75,2.0,1.0,2.0,1.0,2.0
8819,2.0,11.552,1.0,2.0,2.0,2.0,2.0
8820,1.0,11.605,1.0,2.0,1.0,2.0,5.0
8821,1.0,12.271,2.0,1.0,5.0,2.0,5.0
8822,1.0,11.958,2.0,2.0,2.0,1.0,1.0
8823,1.0,11.339,2.0,3.0,2.0,2.0,2.0
8824,0.0,14.63,1.0,5.0,5.0,2.0,2.0
8825,0.0,13.829,5.0,2.0,2.0,2.0,3.0
8826,1.0,11.53,1.0,2.0,1.0,2.0,5.0
8827,1.0,13.412,1.0,2.0,2.0,2.0,2.0
8828,2.0,13.016,2.0,1.0,1.0,1.0,1.0
8829,0.0,15.119,2.0,2.0,2.0,2.0,2.0
8830,2.0,11.912,3.0,2.0,2.0,3.0,2.0
8831,1.0,13.013,1.0,1.0,1.0,2.0,1.0
8832,0.0,13.293,2.0,2.0,3.0,1.0,1.0
8833,1.0,13.674,1.0,2.0,3.0,2.0,2.0
8834,2.0,11.184,2.0,1.0,1.0,3.0,2.0
8835,0.0,13.377,2.0,2.0,2.0,3.0,1.0
8836,0.0,13.033,1.0,1.0,2.0,2.0,1.0
8837,0.0,13.71,2.0,3.0,2.0,2.0,2.0
8838,1.0,12.623,2.0,1.0,5.0,2.0,5.0
8839,1.0,13.765,2.0,1.0,2.0,2.0,1.0
8840,2.0,12.831,2.0,1.0,1.0,1.0,1.0
8841,1.0,12.856,2.0,1.0,2.0,2.0,1.0
8842,2.0,11.512,2.0,2.0,1.0,3.0,2.0
8843,2.0,11.864,1.0,2.0,3.0,2.0,2.0
8844,1.0,8.904,2.0,1.0,1.0,2.0,3.0
8845,2.0,12.394,1.0,1.0,2.0,2.0,2.0
8846,0.0,12.038,1.0,3.0,1.0,1.0,2.0
8847,1.0,11.436,3.0,2.0,2.0,2.0,3.0
8848,0.0,13.444,2.0,1.0,2.0,2.0,2.0
8849,0.0,12.169,2.0,2.0,2.0,2.0,2.0
8850,2.0,12.507,1.0,2.0,3.0,3.0,1.0
8851,0.0,12.885,2.0,2.0,2.0,3.0,2.0
8852,1.0,12.626,2.0,1.0,2.0,4.0,3.0
8853,2.0,12.418,1.0,3.0,4.0,2.0,1.0
8854,2.0,13.624,2.0,1.0,1.0,1.0,1.0
8855,2.0,9.238,2.0,1.0,4.0,2.0,2.0
8856,0.0,11.994,2.0,2.0,3.0,1.0,2.0
8857,1.0,12.002,1.0,2.0,5.0,2.0,2.0
8858,0.0,13.773,1.0,1.0,2.0,2.0,1.0
8859,1.0,11.308,1.0,2.0,2.0,1.0,2.0
8860,0.0,12.486,2.0,2.0,2.0,4.0,2.0
8861,1.0,12.1,2.0,2.0,3.0,1.0,1.0
8862,2.0,12.427,1.0,4.0,3.0,1.0,2.0
8863,1.0,13.862,1.0,2.0,2.0,2.0,2.0
8864,1.0,13.193,1.0,2.0,2.0,5.0,2.0
8865,1.0,13.536,1.0,1.0,2.0,2.0,2.0
8866,0.0,13.312,2.0,1.0,2.0,1.0,2.0
8867,1.0,13.094,2.0,2.0,2.0,3.0,2.0
8868,2.0,12.764,4.0,4.0,4.0,4.0,4.0
8869,0.0,11.856,2.0,1.0,2.0,1.0,2.0
8870,2.0,12.257,3.0,2.0,2.0,3.0,2.0
